state_code,state_name,lga_code,lga_name,ward_code,ward_name,pu_code,pu_name,pu_location,full_code,portal_id
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,055,OPEN SPACE POWERLINE STREET JUNCTION BY EWEKA STREET,,12/11/06/055,633259
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,056,OPEN SPACE EHIGIATOR STREET BY JEHOVAH WITNESS,,12/11/06/056,633260
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,057,OPEN SPACE UWA STREET BY POWERLINE JUNCTION,,12/11/06/057,633261
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,058,OPEN SPACE FRONT OF IGBINOVIA GROUP OF SCHOOL DUMEZ RD,,12/11/06/058,633262
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,059,OPEN SPACE OBASUYI STREET BY 2ND UWA JUNCTION,,12/11/06/059,633263
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,060,"OPEN SPACE OKUNDIA STREET, OFF EREDIAUWA",,12/11/06/060,633264
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,061,"OPEN SPACE IN FRONT OF VINDA MEDICAL CENTER, 1ST UWA LANE",,12/11/06/061,633265
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,062,OPEN SPACE NOSAYABA JUNCTION BY 1ST UWA LANE,,12/11/06/062,633266
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,063,OPEN SPACE IN FRONT OF FOURSQUARE CHURCH BY NOSAYABA STREET,,12/11/06/063,633267
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,064,OPEN SPACE NOSAYABA JUNCTION BY POWERLINE,,12/11/06/064,633268
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,065,OPEN SPACE DUMEZ RD BY CATTLE MARKET,,12/11/06/065,633269
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,066,OPEN SPACE BY DUMEZ MARKET,,12/11/06/066,633270
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,067,OPEN SPACE IN FRONT OF TREASURE HOUSE ASSEMBLY CHURCH DUMEZ RD,,12/11/06/067,633271
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,068,OPEN SPACE BY CHURCH LANE JUNCTION OFF ALOHAN JUNCTION,,12/11/06/068,633272
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,069,OPEN SPACE UYI-EHIOROBO STREET BY OMO-EDOKPOLOR JUNCTION DUMEZ RD,,12/11/06/069,633273
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,070,OPEN SPACE FRONT OF CHRIST FOUNDATION CHURCH BEHIND SCHOOL OF HEALTH,,12/11/06/070,633274
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,071,OPEN SPACE FRONT OF CHRIST BELIEVERS ASSEMBLY OSAREMWINDA STREET BEHIND SCHOOL OF HEALTH,,12/11/06/071,633275
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,072,SCHOOL OF HEALTH AND TECHNOLOGY DUMEZ VII,,12/11/06/072,633276
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,073,"GORRETTI, IVBIOTOR PRY SCH IX",,12/11/06/073,633277
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,074,"GORRETTI, IVBIOTOR PRY SCH X",,12/11/06/074,633278
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,075,"GORRETTI, IVBIOTOR PRY SCH XI",,12/11/06/075,633279
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,076,OPEN SPACE DUMEZ JUNCTION BY SAPELE RD,,12/11/06/076,633280
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,077,"OPEN SPACE BY GOSPEL LIGHT CHURCH, EREDIAUWA STREET",,12/11/06/077,633281
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,078,OPEN SPACE FRONT OF DEEPER LIFE CHURCH IYENAMA ST. OFF EREDIAUWA,,12/11/06/078,633282
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,079,"OPEN SPACE BY 4TH EREDIAUWA JUNCTION, OLD ROAD",,12/11/06/079,633283
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,080,ITOHAN GIRLS GRAMMAR SCHOOL VIII,,12/11/06/080,633284
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,081,ITOHAN GIRLS GRAMMAR SCH IX,,12/11/06/081,633285
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,082,OPEN SPACE BESIDE MANPOWER OFF OLD SAPELE RD,,12/11/06/082,633286
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,083,OPEN SPACE OPP MEGA CHURCH UWUIGBE STREET BY MAGISTRATE COURT JUNCTION,,12/11/06/083,633287
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,084,OPEN SPACE FRONT OF CHURCH OF GOD MISSION BY OLD SAPELE RD.,,12/11/06/084,633288
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,085,OPEN SPACE OPP KOKUN HOTEL BY OLD SAPELE ROAD,,12/11/06/085,633289
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,086,"EVBORIARIA PRY SCHOOL I, OFF SAPELE ROAD",,12/11/06/086,633290
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,087,"EVBORIARIA PRY SCHOOL II, OFF SAPELE ROAD",,12/11/06/087,633291
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,088,"EVBORIARIA PRY SCHOOL III, OFF SAPELE ROAD",,12/11/06/088,633292
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,089,"EVBORIARIA PRY SCHOOL IV, OFF SAPELE ROAD",,12/11/06/089,633293
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,090,"SANTANA MARKET, BY SAPELE ROAD",,12/11/06/090,633294
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,091,"OPEN SPACE PZ MARKET, OFF SAPELE ROAD I",,12/11/06/091,633295
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,092,"OPEN SPACE PZ MARKET, OFF SAPELE ROAD II",,12/11/06/092,633296
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,093,FRONT OF FRSC OFF PZ ROAD,,12/11/06/093,633297
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,094,"OPEN SPACE CHRISTIAN MISSIONARY REVIVAL MINISTRY, ALONG PZ ROAD, EVBORIARIA",,12/11/06/094,633298
12,EDO,11,IKPOBA/OKHA,06,GORRETTI,095,"SANTANA MARKET, SAPELE ROAD",,12/11/06/095,633299
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,001,ENIKARO PRIMARY SCHOOL I,ENIKARO,12/11/07/001,35338
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,002,ENIKARO PRIMARY SCHOOL II,ENIKARO,12/11/07/002,35339
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,003,ENIKARO PRIMARY SCHOOL III,ENIKARO,12/11/07/003,35340
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,004,ENIKARO PRIMARY SCHOOL IV,ENIKARO,12/11/07/004,35341
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,005,ENIKARO PRIMARY SCHOOL V,ENIKARO,12/11/07/005,35342
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,006,ENIKARO PRIMARY SCHOOL VI,ENIKARO,12/11/07/006,35343
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,007,ENIKARO PRIMARY SCHOOL VII,ENIKARO,12/11/07/007,35344
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,008,ENIKARO PRIMARY SCHOOL VIII,ENIKARO,12/11/07/008,35345
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,009,ENIKARO PRIMARY SCHOOL IX,ENIKARO,12/11/07/009,35346
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,010,ENIKARO PRIMARY SCHOOL X,ENIKARO,12/11/07/010,35347
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,011,"ENIKARO, UGBEKUN HEALTH CENTRE I",,12/11/07/011,35348
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,012,"ENIKARO, UGBEKUN HEALTH CENTRE II",,12/11/07/012,35349
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,013,"ENIKARO, UGBEKUN HEALTH CENTRE III",,12/11/07/013,35350
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,014,"ENIKARO, UGBEKUN HEALTH CENTRE IV",,12/11/07/014,35351
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,015,"ENIKARO, UGBEKUN HEALTH CENTRE V",,12/11/07/015,35352
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,016,UGBEKUN PRIMARY SCHOOL I,ENIKARO,12/11/07/016,35353
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,017,UGBEKUN PRIMARY SCHOOL II,ENIKARO,12/11/07/017,35354
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,018,OLOGBOSERE PRIMARY SCHOOL I,UGBEKUN,12/11/07/018,35355
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,019,OLOGBOSERE PRIMARY SCHOOL II,UGBEKUN,12/11/07/019,35356
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,020,OLOGBOSERE PRIMARY SCHOOL III,UGBEKUN,12/11/07/020,35357
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,021,OLOGBOSERE PRIMARY SCHOOL IV,UGBEKUN,12/11/07/021,35358
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,022,OLOGBOSERE PRIMARY SCHOOL V,UGBEKUN,12/11/07/022,35359
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,023,OLOGBOSERE PRIMARY SCHOOL VI,UGBEKUN,12/11/07/023,35360
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,024,OLOGBOSERE PRIMARY SCHOOL VII,UGBEKUN,12/11/07/024,35361
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,025,OLOGBOSERE PRIMARY SCHOOL VIII,UGBEKUN,12/11/07/025,35362
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,026,OLOGBOSERE PRIMARY SCHOOL IX,UGBEKUN,12/11/07/026,35363
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,027,OLOGBOSERE PRIMARY SCHOOL X,UGBEKUN,12/11/07/027,35364
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,028,OLOGBOSERE PRIMARY SCHOOL XI,UGBEKUN,12/11/07/028,35365
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,029,OLOGBOSERE PRIMARY SCHOOL XII,UGBEKUN,12/11/07/029,35366
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,030,OLOGBOSERE PRIMARY SCHOOL XIII,UGBEKUN,12/11/07/030,35367
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,031,OLOGBOSERE PRIMARY SCHOOL XIV,UGBEKUN,12/11/07/031,35368
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,032,OLOGBOSERE PRIMARY SCHOOL XV,UGBEKUN,12/11/07/032,35369
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,033,OLOGBOSERE PRIMARY SCHOOL XVI,UGBEKUN,12/11/07/033,35370
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,034,OLOGBOSERE PRIMARY SCHOOL XVII,UGBEKUN,12/11/07/034,35371
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,035,OLOGBOSERE PRIMARY SCHOOL XVIII,UGBEKUN,12/11/07/035,35372
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,036,OLOGBOSERE PRIMARY SCHOOL XIX,UGBEKUN,12/11/07/036,35373
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,037,OLOGBOSERE PRIMARY SCHOOL XX,UGBEKUN,12/11/07/037,35374
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,038,OLOGBOSERE PRY SCH (UGBEKUN TOWN HALL I),,12/11/07/038,35375
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,039,OLOGBOSERE PRY SCH (UGBEKUN TOWN HALL II),,12/11/07/039,35376
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,040,"OPEN SPACE BY CHRISTLIFE GOSPEL ASSEMBLY, OWIE STREET BY AGUEBOR JUNCTION OFF WELFARE ROAD, UPPER SAKPONBA",,12/11/07/040,633476
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,041,"OPEN SPACE BY UHUNMWANGHO JUNCTION BY JESUS CHRIST ROAD, UPPER SAKPONBA",,12/11/07/041,633477
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,042,"OPEN SPACE BY IGUMA JUNCTION BY IGBINIDU ROAD, OFF UPPER SAKPONBA",,12/11/07/042,633478
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,043,EDO STATE CHILDREN CORRECTIONAL CENTRE ALONG WELFARE RD I,,12/11/07/043,633479
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,044,EDO STATE CHILDREN CORRECTIONAL CENTER ALONG WELFARE RD II,,12/11/07/044,633480
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,045,EDO STATE CHILDREN CORRECTIONAL CENTRE ALONG WELFARE RD III,,12/11/07/045,633481
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,046,"OPEN SPACE BY AGBAGO STR, JESUS CHRIST ROAD, OFF UPPER SAKPONBA",,12/11/07/046,633482
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,047,"OPEN SPACE BY KEKE PARK, OPPOSITE NNPC JUNCTION UPPER SAKPONBA",,12/11/07/047,633483
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,048,"OPEN SPACE BY KEKE PARK, WELFARE ROAD, OFF UPPER SAKPONBA",,12/11/07/048,633484
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,049,OPEN SPACE BY SAWMILL POWER LINE BY UPPER SAKPONBA,,12/11/07/049,633485
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,050,OPEN SPACE BY AIVIHENYOR JUNCTION OFF UPPER SAKPONBA,,12/11/07/050,633486
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,051,"OPEN SPACE BY AMUWA JUNCTION, OFF EREDIAUWA, UPPER SAKPONBA",,12/11/07/051,633487
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,052,"OPEN SPACE BY FRONT OF CHRIST CHOSEN CHURCH OF GOD BY AMUWA STREET, UPPER SAKPONBA",,12/11/07/052,633488
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,053,"OPEN SPACE BY MUSHESHE JUNCTION, OFF UPPER SAKPONBA",,12/11/07/053,633489
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,054,"OPEN SPACE BY PRESENTATION NATIONAL HIGH SCHOOL, BY UGBEKUN POLICE STATION RD I",,12/11/07/054,633490
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,055,"OPEN SPACE BY PRESENTATION NATIONAL HIGH SCHOOL, BY UGBEKUN POLICE STATION RD II",,12/11/07/055,633491
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,056,OPEN SPACE BY ISO JUNCTION OFF UPPER SAKPONBA BEHIND UGBEKUN PRIMARY SCHOOL,,12/11/07/056,633492
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,057,"OPEN SPACE ISO STREET BY OZIGBO JUNCTION, UPPER SAKPONBA",,12/11/07/057,633493
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,058,"OPEN SPACE IN FRONT OF OMOSEFE NURSING & MATERNITY, ETINOSA STREET, OFF UPPER SAKPONBA",,12/11/07/058,633494
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,059,"OPEN SPACE FRONT OF AMAZING GRACE BAPTIST CHURCH, AKPATA STREET OFF UPPER SAKPONBA",,12/11/07/059,633495
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,060,"OPEN SPACE, AKPATA JUNCTION BY UPPER SAKPONBA ROAD",,12/11/07/060,633496
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,061,OPEN SPACE UWAGUE STREET BY BEHIND SAZY LOGISTICS FILING STATION,,12/11/07/061,633497
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,062,OPEN SPACE BY OSARUMWENSE STREET OPPOSITE EXCELITE GAS,,12/11/07/062,633498
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,063,OPEN SPACE UGBEKUN MKT. I,,12/11/07/063,633499
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,064,OPEN SPACE UGBEKUN MKT II,,12/11/07/064,633500
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,065,OPEN SPACE UGBEKUN MKT III,,12/11/07/065,633501
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,066,"OPEN SPACE, UGBEKUN MARKET IV",,12/11/07/066,633502
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,067,OPEN SPACE WORD OF FAITH BIBLE CHURCH,,12/11/07/067,633503
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,068,OPEN SPACE IN FRONT OF GREATER PEACE GROUP OF SCH.UPPER SAKPONBA RD.,,12/11/07/068,633504
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,069,OPEN SPACE IN FRONT OF UNICOACH GROUP OF SCH,,12/11/07/069,633505
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,070,OPEN SPACE OPPOSITE FOLARO GLOBAL SERVICES,,12/11/07/070,633506
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,071,"OPEN SPACE KEKE PARK BY EREDIAUWA JUNCTION, UPPER SAKPONBA",,12/11/07/071,633507
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,072,OPEN SPACE UGBEKUN MARKET V,,12/11/07/072,633508
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,073,OPEN SPACE UGBEKUN MKT VI,,12/11/07/073,633509
12,EDO,11,IKPOBA/OKHA,07,UGBEKUN,074,UGBEKUN HEALTH CENTRE VI,,12/11/07/074,633510
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,001,AKUGBE PRIMARY SCHOOL I,"IDOGBO, IDOGBO",12/11/08/001,35377
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,002,AKUGBE PRIMARY SCHOOL II,"IDOGBO, IDOGBO",12/11/08/002,35378
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,003,AKUGBE PRIMARY SCHOOL III,"IDOGBO, IDOGBO",12/11/08/003,35379
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,004,OZOLUA PRIMARY SCHOOL,"IDOGBO, IDOGBO",12/11/08/004,35380
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,005,ADOLOR PRIMARY SCHOOL I,"IDOGBO, IDOGBO",12/11/08/005,35381
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,006,ADOLOR PRIMARY SCHOOL II,"IDOGBO, IDOGBO",12/11/08/006,35382
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,007,AORO PRIMARY SCHOOL I,"IDOGBO, IDOGBO",12/11/08/007,35383
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,008,AORO PRIMARY SCHOOL II,"IDOGBO, IDOGBO",12/11/08/008,35384
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,009,SPACE NEAR ABICO MARKET I,"IDOGBO, IDOGBO",12/11/08/009,35385
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,010,SPACE NEAR ABICO MARKET II,"IDOGBO, IDOGBO",12/11/08/010,35386
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,011,SPACE NEAR ABICO MARKET III,"IDOGBO, IDOGBO",12/11/08/011,35387
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,012,AVBIAKAGBA TOWN HALL (SPACE NEAR MARKET IV),,12/11/08/012,35388
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,013,SPACE NEAR ABICO MARKET IV,"IDOGBO, IDOGBO",12/11/08/013,35389
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,014,SPACE NEAR ABICO MARKET V,"IDOGBO, IDOGBO",12/11/08/014,35390
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,015,NEAR NDLA OFFICE I,"IDOGBO, IDOGBO",12/11/08/015,35391
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,016,NEAR NDLA OFFICE II,"IDOGBO, IDOGBO",12/11/08/016,35392
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,017,NEAR NDLA OFFICE III,"IDOGBO, IDOGBO",12/11/08/017,35393
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,018,NEAR NDLA OFFICE IV,"IDOGBO, IDOGBO",12/11/08/018,35394
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,019,NEAR NDLA OFFICE V,"IDOGBO, IDOGBO",12/11/08/019,35395
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,020,NEAR NDLA OFFICE VI,"IDOGBO, IDOGBO",12/11/08/020,35396
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,021,"OKA SECONDARY SCH,OKA 3 (NEAR NDLEA OFFICE VII)",,12/11/08/021,35397
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,022,"OKA SECONDARY SCH,OKA 4 (NEAR NDLEA OFFICE VIII)",,12/11/08/022,35398
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,023,IDOGBO SEC. SCHOOL IX,"IDOGBO, IDOGBO",12/11/08/023,35399
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,024,IDOGBO SEC. SCHOOL X,"IDOGBO, IDOGBO",12/11/08/024,35400
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,025,WOMEN SPECIAL CENTRE I,"IDOGBO, IDOGBO",12/11/08/025,35401
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,026,WOMEN SPECIAL CENTRE II,"IDOGBO, IDOGBO",12/11/08/026,35402
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,027,OBAZEGBON PRIMARY SCHOOL,"IDOGBO, IDOGBO",12/11/08/027,35403
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,028,OGUBOR PRIMARY SCHOOL,IDOGBO,12/11/08/028,35404
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,029,HEALTH CENTRE,IDOGBO,12/11/08/029,35405
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,030,ELAISUBI PRIMARY SCHOOL,IKPE,12/11/08/030,35406
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,031,OSENWEDE PRIMARY SCHOOL I,OBAGIENOKPORO,12/11/08/031,35407
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,032,OSENWEDE PRIMARY SCHOOL II,OBAGIENOKPORO,12/11/08/032,35408
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,033,OSENWEDE PRIMARY SCHOOL I,IDOGBO,12/11/08/033,35409
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,034,OSENWEDE PRIMARY SCHOOL II,IDOGBO,12/11/08/034,35410
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,035,ULEGUN PRIMARY SCHOOL,ULEGUN,12/11/08/035,35411
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,036,UTESI TOWN HALL,UTESI,12/11/08/036,35412
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,037,MARKET SPACE,OKA,12/11/08/037,35413
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,038,UYINWENDIN TOWN HALL I,UYINWENDIN,12/11/08/038,35414
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,039,UYINWENDIN TOWN HALL II,UYINWENDIN,12/11/08/039,35415
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,040,GOOD FOUNDATION SEC. SCHOOL,OKA I NOMAYO,12/11/08/040,35416
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,041,PRESCO HALL,PRESCO CAMPS,12/11/08/041,35417
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,042,UYINMWENDIN,UYINMWENDIN,12/11/08/042,35418
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,043,OPEN SPACE BY ISNO EDUCATION CENTRE I,,12/11/08/043,633300
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,044,OPEN SPACE BY ISNO EDUCATION CENTRE II,,12/11/08/044,633301
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,045,"OPEN SPACE BY KEKE PARK IDAHOR JUNC BESIDE ODOSA FILLING STATION, UPPER SAKPONBA RD",,12/11/08/045,633302
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,046,"IDOGBO, IDOGBO OPEN SPACE NEAR ABIKO MARKET VI",,12/11/08/046,633303
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,047,"IDOGBO, IDOGBO OPEN SPACE NEAR ABIKO MARKET VII",,12/11/08/047,633304
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,048,"IDOGBO, IDOGBO OPEN SPACE NEAR ABIKO MARKET VIII",,12/11/08/048,633305
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,049,"IDOGBO, IDOGBO OPEN SPACE NEAR ABIKO MARKET IX",,12/11/08/049,633306
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,050,"ABIKO WATER BOARD, OFF UPPER SAKPONBA RD I",,12/11/08/050,633307
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,051,"ABIKO WATER BOARD, OFF UPPER SAKPONBA RD II",,12/11/08/051,633308
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,052,MARY MOTHER OF REDEEMER CATHOLIC CHURCH I,,12/11/08/052,633309
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,053,MARY MOTHER OF REDEEMER CATHOLIC CHURCH II,,12/11/08/053,633310
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,054,"OPEN SPACE SPIRIT AND LIFE BIBLE CHURCH, BEHIND ALEX O. FILLING STATION",,12/11/08/054,633311
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,055,"OPEN SPACE BY TRANSFORMER, ALONG IGHOMWENGHIAN STR. OPP OKA MARKET",,12/11/08/055,633312
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,056,IDOGBO PRIMARY SCHOOL,,12/11/08/056,633313
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,057,OPEN SPACE EGBA COMMUNITY MARKET,,12/11/08/057,633314
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,058,EGBA PRIMARY SCHOOL I,,12/11/08/058,633315
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,059,EGBA PRIMARY SCHOOL II,,12/11/08/059,633316
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,060,OSEMWENDE PRY. SCH. I,OBAGIENOKPORO,12/11/08/060,633317
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,061,OKA MARKET SPACE(II),,12/11/08/061,633318
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,062,OKA MARKET SPACE(III),,12/11/08/062,633319
12,EDO,11,IKPOBA/OKHA,08,IDOGBO,063,"OPEN SPACE NOMAYO JUNCTION, UPPER SAKPONBA",,12/11/08/063,633320
12,EDO,11,IKPOBA/OKHA,09,OBAYANTOR,001,AIGHEMUSA PRIMARY SCHOOL I,OBAYANTOR,12/11/09/001,35419
12,EDO,11,IKPOBA/OKHA,09,OBAYANTOR,002,EVBOABOGUN TOWN HALL (AIGHEMUSA PRY SCH. II),,12/11/09/002,35420
12,EDO,11,IKPOBA/OKHA,09,OBAYANTOR,003,IYENOROHO PRIMARY SCH. I,OBAYANTOR,12/11/09/003,35421
